date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2021-02-04,1832.199951,1832.199951,1782.800049,1788.900024,1788.900024,2375,2375,-43.29993,-2.36,1801.3,"February 04, 21",-0.0236
2021-02-03,1834.800049,1842.400024,1829.800049,1832.199951,1832.199951,1195,1195,-2.6001,-0.14171,1834.8,"February 03, 21",-0.0014171
2021-02-02,1859.599976,1861.300049,1827.599976,1830.5,1830.5,1293,1293,-29.09998,-1.56,1839.8,"February 02, 21",-0.0156
2021-02-01,1866.599976,1871.900024,1850,1860.800049,1860.800049,1494,1494,-5.79993,-0.31072,1860.9,"February 01, 21",-0.0031072
2021-01-29,1842,1876,1838.699951,1847.300049,1847.300049,1634,1634,5.30005,0.28773,1854,"January 29, 21",0.0028773
2021-01-28,1843.400024,1862.900024,1831.5,1837.900024,1837.900024,27283,27283,-5.5,-0.29836,1844.1,"January 28, 21",-0.0029836
2021-01-27,1844.900024,1844.900024,1844.900024,1844.900024,1844.900024,195540,195540,0,0,1844.9,"January 27, 21",0
2021-01-26,1855.800049,1855.800049,1850.699951,1850.699951,1850.699951,59,59,-5.1001,-0.27482,1852.4,"January 26, 21",-0.0027482
2021-01-25,1864.699951,1864.699951,1851.800049,1854.900024,1854.900024,26,26,-9.79993,-0.52555,1857.13,"January 25, 21",-0.0052555
2021-01-22,1854.900024,1855.699951,1852.699951,1855.699951,1855.699951,8,8,0.799927,0.04312507,1854.7,"January 22, 21",0.0004312507
2021-01-21,1865.300049,1868,1865.300049,1865.300049,1865.300049,6,6,0,0,1866.2,"January 21, 21",0
2021-01-20,1847.800049,1866.599976,1844.400024,1865.900024,1865.900024,16,16,18.09998,0.97954,1858.97,"January 20, 21",0.0097954
2021-01-19,1802,1842.900024,1802,1839.5,1839.5,13,13,37.5,2.08,1828.13,"January 19, 21",0.0208
2021-01-18,1830.6,1846,1804.2,1842,1842,0,0,11.4,0.62275,1830.6999999999998,"January 18, 21",0.0062275
2021-01-15,1829.400024,1829.400024,1825,1829.300049,1829.300049,31,31,-0.099975,-0.00546491,1827.9,"January 15, 21",-5.46491e-05
2021-01-14,1836.699951,1850.699951,1836.699951,1850.300049,1850.300049,149,149,13.6001,0.74046,1845.9,"January 14, 21",0.0074046
2021-01-13,1858,1858.599976,1853.599976,1853.599976,1853.599976,189,189,-4.40002,-0.23682,1855.27,"January 13, 21",-0.0023682
2021-01-12,1849,1859.699951,1839.400024,1842.900024,1842.900024,176,176,-6.09998,-0.32991,1847.33,"January 12, 21",-0.0032991
2021-01-11,1826.5,1849.599976,1826.5,1849.599976,1849.599976,20,20,23.09998,1.26,1841.9,"January 11, 21",0.0126
2021-01-08,1908,1908,1834.099976,1834.099976,1834.099976,60,60,-73.90002,-3.87,1858.73,"January 08, 21",-0.0387
2021-01-07,1922.599976,1926.699951,1912,1912.300049,1912.300049,122,122,-10.29993,-0.53573,1917,"January 07, 21",-0.0053573
2021-01-06,1952,1959.900024,1901.5,1906.900024,1906.900024,331,331,-45.09998,-2.31,1922.77,"January 06, 21",-0.0231
2021-01-05,1941.699951,1952.699951,1941.300049,1952.699951,1952.699951,113,113,11,0.56651,1948.9,"January 05, 21",0.0056651
2021-01-04,1912.199951,1945.099976,1912.199951,1944.699951,1944.699951,154,154,32.5,1.7,1934,"January 04, 21",0.017
2020-12-31,1897,1901.300049,1892.699951,1893.099976,1893.099976,127,127,-3.90002,-0.20559,1895.7,"December 31, 20",-0.0020559
2020-12-30,1879.900024,1895.800049,1877.300049,1891,1891,444,444,11.09998,0.59046,1888.03,"December 30, 20",0.0059046
2020-12-29,1881.300049,1881.300049,1879.699951,1879.699951,1879.699951,343,343,-1.6001,-0.08505278,1880.23,"December 29, 20",-0.0008505278
2020-12-28,1895.5,1895.800049,1873.699951,1877.199951,1877.199951,75,75,-18.30005,-0.96545,1882.23,"December 28, 20",-0.0096545
2020-12-24,1877.300049,1879.900024,1875.699951,1879.900024,1879.900024,46,46,2.59998,0.1385,1878.5,"December 24, 20",0.001385
2020-12-23,1867,1878.800049,1864.5,1874.699951,1874.699951,82,82,7.69995,0.41242,1872.67,"December 23, 20",0.0041242
2020-12-22,1882.199951,1882.199951,1861,1866.599976,1866.599976,233,233,-15.59998,-0.82882,1869.93,"December 22, 20",-0.0082882
2020-12-21,1884.800049,1908,1869.099976,1879.199951,1879.199951,136,136,-5.6001,-0.29712,1885.43,"December 21, 20",-0.0029712
2020-12-18,1882.400024,1889.5,1882.300049,1885.699951,1885.699951,276,276,3.29993,0.1753,1885.83,"December 18, 20",0.001753
2020-12-17,1874.199951,1896.199951,1874.199951,1887.199951,1887.199951,414,414,13,0.69363,1885.87,"December 17, 20",0.0069363
2020-12-16,1856.5,1864.699951,1850.5,1856.099976,1856.099976,1090,1090,-0.400024,-0.02154721,1857.1,"December 16, 20",-0.0002154721
2020-12-15,1833.5,1853.599976,1833.199951,1852.300049,1852.300049,961,961,18.80005,1.03,1846.37,"December 15, 20",0.0103
2020-12-14,1835.5,1835.699951,1822.699951,1828.699951,1828.699951,258,258,-6.80005,-0.37047,1829.03,"December 14, 20",-0.0037047
2020-12-11,1838.5,1846,1829.099976,1839.800049,1839.800049,109,109,1.30005,0.07071248,1838.3,"December 11, 20",0.0007071248
2020-12-10,1833.199951,1849.099976,1828,1833.599976,1833.599976,177,177,0.400025,0.02182113,1836.9,"December 10, 20",0.0002182113
2020-12-09,1867.099976,1867.099976,1827,1834.599976,1834.599976,215,215,-32.5,-1.74,1842.9,"December 09, 20",-0.0174
2020-12-08,1863,1875.800049,1861.800049,1870.800049,1870.800049,121,121,7.80005,0.41868,1869.47,"December 08, 20",0.0041868
2020-12-07,1836.5,1866.900024,1820.800049,1861.800049,1861.800049,1427,1427,25.30005,1.38,1849.83,"December 07, 20",0.0138
2020-12-04,1840.699951,1847.599976,1828.199951,1835.900024,1835.900024,1213,1213,-4.79993,-0.26077,1837.23,"December 04, 20",-0.0026077
2020-12-03,1829.199951,1842,1825.300049,1836.800049,1836.800049,1765,1765,7.6001,0.41549,1834.7,"December 03, 20",0.0041549
2020-12-02,1811.300049,1830,1807.800049,1825.699951,1825.699951,771,771,14.3999,0.795,1821.17,"December 02, 20",0.00795
2020-12-01,1775,1815.900024,1774.900024,1814.099976,1814.099976,1859,1859,39.09998,2.2,1801.63,"December 01, 20",0.022
2020-11-30,1785,1787.199951,1762.300049,1775.699951,1775.699951,3145,3145,-9.30005,-0.52101,1775.07,"November 30, 20",-0.0052101
2020-11-27,1806.099976,1817,1770.699951,1781.900024,1781.900024,71804,71804,-24.19995,-1.34,1789.87,"November 27, 20",-0.0134
2020-11-26,1812.1,1822.6,1776.5,1788.1,1788.1,0,0,-24,-1.32,1799.8249999999998,"November 26, 20",-0.0132
2020-11-25,1801.400024,1805.699951,1801.400024,1805.699951,1805.699951,205754,205754,4.29993,0.2387,1804.27,"November 25, 20",0.002387
2020-11-24,1829.300049,1829.300049,1799.300049,1804.800049,1804.800049,1041,1041,-24.5,-1.34,1811.13,"November 24, 20",-0.0134
2020-11-23,1834.800049,1837.800049,1829.199951,1837.800049,1837.800049,843,843,3,0.16351,1834.93,"November 23, 20",0.0016351
2020-11-20,1871.199951,1872.599976,1871.199951,1872.599976,1872.599976,1900,1900,1.40002,0.07481964,1872.13,"November 20, 20",0.0007481964
2020-11-19,1865.800049,1865.800049,1856,1861.099976,1861.099976,59,59,-4.70007,-0.25191,1860.97,"November 19, 20",-0.0025191
2020-11-18,1873.5,1873.5,1873.5,1873.5,1873.5,152,152,0,0,1873.5,"November 18, 20",0
2020-11-17,1888.400024,1888.400024,1884.5,1884.5,1884.5,59,59,-3.90002,-0.20653,1885.8,"November 17, 20",-0.0020653
2020-11-16,1874.599976,1887.300049,1871,1887.300049,1887.300049,6,6,12.70007,0.67748,1881.87,"November 16, 20",0.0067748
2020-11-13,1877,1890.099976,1876.800049,1885.699951,1885.699951,240,240,8.69995,0.4635,1884.2,"November 13, 20",0.004635
2020-11-12,1869,1878.5,1866.599976,1872.599976,1872.599976,220,220,3.59998,0.19262,1872.57,"November 12, 20",0.0019262
2020-11-11,1878.800049,1878.800049,1855.5,1860.699951,1860.699951,222,222,-18.1001,-0.96339,1865,"November 11, 20",-0.0096339
2020-11-10,1879.300049,1885.300049,1871.199951,1875.400024,1875.400024,276,276,-3.90002,-0.20753,1877.3,"November 10, 20",-0.0020753
2020-11-09,1955.599976,1963.199951,1847.099976,1853.199951,1853.199951,745,745,-102.40002,-5.24,1887.83,"November 09, 20",-0.0524
2020-11-06,1940.800049,1958.800049,1940.800049,1950.300049,1950.300049,304,304,9.5,0.48949,1949.97,"November 06, 20",0.0048949
2020-11-05,1901.699951,1948,1901.699951,1945.300049,1945.300049,135,135,43.6001,2.29,1931.67,"November 05, 20",0.0229
2020-11-04,1893.800049,1907,1885.300049,1894.599976,1894.599976,782,782,0.799927,0.04223925,1895.63,"November 04, 20",0.0004223925
2020-11-03,1891.5,1908.5,1891.5,1908.5,1908.5,712,712,17,0.89876,1902.83,"November 03, 20",0.0089876
2020-11-02,1872.900024,1894.699951,1872.900024,1890.400024,1890.400024,190,190,17.5,0.93438,1886,"November 02, 20",0.0093438
2020-10-30,1862.800049,1886.599976,1862.800049,1877.400024,1877.400024,725,725,14.59998,0.78377,1875.6,"October 30, 20",0.0078377
2020-10-29,1876.099976,1879.800049,1858.800049,1865.599976,1865.599976,240,240,-10.5,-0.55967,1868.07,"October 29, 20",-0.0055967
2020-10-28,1870.900024,1876.199951,1870.900024,1876.199951,1876.199951,277,277,5.29993,0.28328,1874.43,"October 28, 20",0.0028328
2020-10-27,1904.599976,1908.800049,1904.400024,1908.800049,1908.800049,176,176,4.20007,0.22052,1907.33,"October 27, 20",0.0022052
2020-10-26,1895.5,1907,1893.5,1902.699951,1902.699951,242,242,7.19995,0.37984,1901.07,"October 26, 20",0.0037984
2020-10-23,1899.900024,1913.300049,1896.199951,1902,1902,287,287,2.09998,0.11053,1903.83,"October 23, 20",0.0011053
2020-10-22,1924.300049,1924.300049,1898.199951,1901.099976,1901.099976,899,899,-23.20007,-1.21,1907.87,"October 22, 20",-0.0121
2020-10-21,1913.599976,1927.300049,1913.599976,1924.599976,1924.599976,1202,1202,11,0.57483,1921.83,"October 21, 20",0.0057483
2020-10-20,1901.300049,1910.400024,1896.099976,1910.400024,1910.400024,329,329,9.09998,0.47862,1905.63,"October 20, 20",0.0047862
2020-10-19,1907.300049,1907.800049,1899.5,1906.400024,1906.400024,43,43,-0.900025,-0.04718843,1904.57,"October 19, 20",-0.0004718843
2020-10-16,1898.5,1900.800049,1898.5,1900.800049,1900.800049,53,53,2.30005,0.12115,1900.03,"October 16, 20",0.0012115
2020-10-15,1897.300049,1906.300049,1889.599976,1903.199951,1903.199951,254,254,5.8999,0.31096,1899.7,"October 15, 20",0.0031096
2020-10-14,1889.699951,1910.800049,1882.5,1901.300049,1901.300049,33,33,11.6001,0.61386,1898.2,"October 14, 20",0.0061386
2020-10-13,1921.900024,1922.199951,1887,1888.5,1888.5,191,191,-33.40002,-1.74,1899.23,"October 13, 20",-0.0174
2020-10-12,1924,1926.5,1921.599976,1922.5,1922.5,96,96,-1.5,-0.07796258,1923.53,"October 12, 20",-0.0007796258
2020-10-09,1909.300049,1929.099976,1905.099976,1919.5,1919.5,580,580,10.19995,0.53422,1917.9,"October 09, 20",0.0053422
2020-10-08,1893,1893,1882.699951,1888.599976,1888.599976,348,348,-4.40002,-0.23244,1888.1,"October 08, 20",-0.0023244
2020-10-07,1874.099976,1889.800049,1873.099976,1883.599976,1883.599976,50,50,9.5,0.50691,1882.17,"October 07, 20",0.0050691
2020-10-06,1906.599976,1918,1874.400024,1901.099976,1901.099976,968,968,-5.5,-0.28847,1897.83,"October 06, 20",-0.0028847
2020-10-05,1898.900024,1915.599976,1884.699951,1912.5,1912.5,1360,1360,13.59998,0.7162,1904.27,"October 05, 20",0.007162
2020-10-02,1893.900024,1913,1893.900024,1900.199951,1900.199951,530,530,6.29993,0.33264,1902.37,"October 02, 20",0.0033264
2020-10-01,1884.099976,1909.599976,1882.5,1908.400024,1908.400024,730,730,24.30005,1.29,1900.17,"October 01, 20",0.0129
2020-09-30,1893,1899.699951,1879.800049,1887.5,1887.5,600,600,-5.5,-0.29054,1889,"September 30, 20",-0.0029054
2020-09-29,1876.5,1895.400024,1872.400024,1894.300049,1894.300049,3283,3283,17.80005,0.94858,1887.37,"September 29, 20",0.0094858
2020-09-28,1872.800049,1872.800049,1872.800049,1872.800049,1872.800049,10455,10455,0,0,1872.8,"September 28, 20",0
2020-09-25,1856.300049,1857.699951,1856.300049,1857.699951,1857.699951,4,4,1.3999,0.07541356,1857.23,"September 25, 20",0.0007541356
2020-09-24,1851.5,1868.300049,1851.5,1868.300049,1868.300049,365,365,16.80005,0.90738,1862.7,"September 24, 20",0.0090738
2020-09-23,1875.5,1875.5,1859.900024,1859.900024,1859.900024,5,5,-15.59998,-0.83178,1865.1,"September 23, 20",-0.0083178
2020-09-22,1913.099976,1913.099976,1898.599976,1898.599976,1898.599976,331,331,-14.5,-0.75793,1903.43,"September 22, 20",-0.0075793
2020-09-21,1946.199951,1946.199951,1883.400024,1901.199951,1901.199951,52,52,-45,-2.31,1910.27,"September 21, 20",-0.0231
2020-09-18,1950.5,1952.099976,1949,1952.099976,1952.099976,38,38,1.59998,0.08202902,1951.07,"September 18, 20",0.0008202902
2020-09-17,1939,1946,1933.699951,1940,1940,67,67,1,0.05157298,1939.9,"September 17, 20",0.0005157298
2020-09-16,1961.300049,1961.400024,1956.699951,1960.199951,1960.199951,124,124,-1.1001,-0.05609024,1959.43,"September 16, 20",-0.0005609024
2020-09-15,1955.800049,1968.5,1955.800049,1956.300049,1956.300049,74,74,0.5,0.02556499,1960.2,"September 15, 20",0.0002556499
2020-09-14,1946.300049,1953.099976,1943,1953.099976,1953.099976,55,55,6.79993,0.34938,1949.73,"September 14, 20",0.0034938
2020-09-11,1944,1949.5,1937.800049,1937.800049,1937.800049,73,73,-6.19995,-0.31893,1941.7,"September 11, 20",-0.0031893
2020-09-10,1944.099976,1962.699951,1944.099976,1954.199951,1954.199951,722,722,10.09998,0.51952,1953.67,"September 10, 20",0.0051952
2020-09-09,1926.900024,1946.199951,1924.599976,1944.699951,1944.699951,219,219,17.79993,0.92376,1938.5,"September 09, 20",0.0092376
2020-09-08,1930.900024,1937.900024,1903.099976,1933,1933,271,271,2.09998,0.10876,1924.67,"September 08, 20",0.0010876
2020-09-07,1937.4,1937.4,1909,1939.5,1939.5,0,0,2.1,0.10839,1930.825,"September 07, 20",0.0010839
2020-09-04,1927.900024,1939.699951,1917.699951,1923.900024,1923.900024,607,607,-4,-0.20748,1927.1,"September 04, 20",-0.0020748
2020-09-03,1937.099976,1938.800049,1923,1927.599976,1927.599976,179,179,-9.5,-0.49042,1929.8,"September 03, 20",-0.0049042
2020-09-02,1967.300049,1967.300049,1934.400024,1934.400024,1934.400024,71,71,-32.90002,-1.67,1945.37,"September 02, 20",-0.0167
2020-09-01,1961.699951,1986.300049,1961.699951,1968.199951,1968.199951,186,186,6.5,0.33135,1972.07,"September 01, 20",0.0033135
2020-08-31,1970,1971.300049,1953.300049,1967.599976,1967.599976,158,158,-2.40002,-0.12183,1964.07,"August 31, 20",-0.0012183
2020-08-28,1927.099976,1971.300049,1922.5,1964.599976,1964.599976,778,778,37.5,1.95,1952.8,"August 28, 20",0.0195
2020-08-27,1948.900024,1972.5,1921.599976,1921.599976,1921.599976,2303,2303,-27.30005,-1.4,1938.57,"August 27, 20",-0.014
2020-08-26,1909.699951,1950.800049,1909.699951,1940.699951,1940.699951,287,287,31,1.62,1933.73,"August 26, 20",0.0162
2020-08-25,1927.5,1928.5,1911.800049,1911.800049,1911.800049,176,176,-15.69995,-0.81452,1917.37,"August 25, 20",-0.0081452
2020-08-24,1930.199951,1940,1922.199951,1927.699951,1927.699951,85,85,-2.5,-0.12952,1929.97,"August 24, 20",-0.0012952
2020-08-21,1941,1945,1908.900024,1934.599976,1934.599976,184,184,-6.40002,-0.32973,1929.5,"August 21, 20",-0.0032973
2020-08-20,1941.199951,1948.300049,1922.300049,1933.800049,1933.800049,106,106,-7.3999,-0.3812,1934.8,"August 20, 20",-0.003812
2020-08-19,1980,1980,1938.699951,1958.699951,1958.699951,347,347,-21.30005,-1.08,1959.13,"August 19, 20",-0.0108
2020-08-18,2001.099976,2002.800049,1972.099976,1999.400024,1999.400024,92,92,-1.69995,-0.08495088,1991.43,"August 18, 20",-0.0008495088
2020-08-17,1949.599976,1985,1949.599976,1985,1985,97,97,35.40002,1.82,1973.2,"August 17, 20",0.0182
2020-08-14,1938.699951,1947.400024,1937,1937,1937,201,201,-1.69995,-0.0876851,1940.47,"August 14, 20",-0.000876851
2020-08-13,1921.5,1957.400024,1916.900024,1956.699951,1956.699951,71,71,35.19995,1.83,1943.67,"August 13, 20",0.0183
2020-08-12,1923,1946.599976,1871.599976,1934.900024,1934.900024,404,404,11.90002,0.61883,1917.7,"August 12, 20",0.0061883
2020-08-11,2012.400024,2016,1904,1932.599976,1932.599976,971,971,-79.80005,-3.97,1950.87,"August 11, 20",-0.0397
2020-08-10,2026.400024,2043.800049,2017.5,2024.400024,2024.400024,233,233,-2,-0.0986972,2028.57,"August 10, 20",-0.000986972
2020-08-07,2040.099976,2055,2009.599976,2010.099976,2010.099976,808,808,-30,-1.47,2024.9,"August 07, 20",-0.0147
2020-08-06,2045.5,2063,2040,2051.5,2051.5,294,294,6,0.29333,2051.5,"August 06, 20",0.0029333
2020-08-05,2024,2050.199951,2011,2031.099976,2031.099976,1422,1422,7.09998,0.35079,2030.77,"August 05, 20",0.0035079
2020-08-04,1971,2016.199951,1968.800049,2001.199951,2001.199951,2010,2010,30.19995,1.53,1995.4,"August 04, 20",0.0153
2020-08-03,1984.300049,1984.300049,1955.5,1966,1966,683,683,-18.30005,-0.92224,1968.6,"August 03, 20",-0.0092224
2020-07-31,1948.599976,1981.099976,1948,1962.800049,1962.800049,2914,2914,14.20007,0.72873,1963.97,"July 31, 20",0.0072873
2020-07-30,1963.400024,1965.099976,1930,1942.300049,1942.300049,28853,28853,-21.09998,-1.07,1945.8,"July 30, 20",-0.0107
2020-07-29,1953.199951,1953.5,1952.599976,1953.5,1953.5,209835,209835,0.300049,0.01536192,1953.2,"July 29, 20",0.0001536192
2020-07-28,1931.5,1944.699951,1928.599976,1944.699951,1944.699951,825,825,13.19995,0.6834,1939.33,"July 28, 20",0.006834
2020-07-27,1901.699951,1938,1901.5,1931,1931,364,364,29.30005,1.54,1923.5,"July 27, 20",0.0154
2020-07-24,1884.300049,1897.300049,1884.300049,1897.300049,1897.300049,474,474,13,0.68991,1892.97,"July 24, 20",0.0068991
2020-07-23,1868.699951,1890.300049,1868.5,1889.099976,1889.099976,133,133,20.40002,1.09,1882.63,"July 23, 20",0.0109
2020-07-22,1858.099976,1867,1854.699951,1864.099976,1864.099976,213,213,6,0.32291,1861.93,"July 22, 20",0.0032291
2020-07-21,1822,1842.400024,1822,1842.400024,1842.400024,117,117,20.40002,1.12,1835.6,"July 21, 20",0.0112
2020-07-20,1807,1817.300049,1807,1815.900024,1815.900024,89,89,8.90002,0.49253,1813.4,"July 20, 20",0.0049253
2020-07-17,1798.5,1810.099976,1798.5,1808.300049,1808.300049,24,24,9.80005,0.5449,1805.63,"July 17, 20",0.005449
2020-07-16,1810.900024,1810.900024,1794.300049,1798.699951,1798.699951,146,146,-12.20007,-0.6737,1801.3,"July 16, 20",-0.006737
2020-07-15,1806.099976,1813.5,1806.099976,1811.400024,1811.400024,167,167,5.30005,0.29345,1810.33,"July 15, 20",0.0029345
2020-07-14,1791,1811.5,1791,1810.599976,1810.599976,339,339,19.59998,1.09,1804.37,"July 14, 20",0.0109
2020-07-13,1805,1811,1805,1811,1811,164,164,6,0.33241,1809,"July 13, 20",0.0033241
2020-07-10,1805.5,1805.5,1797.699951,1798.199951,1798.199951,236,236,-7.30005,-0.40432,1800.47,"July 10, 20",-0.0040432
2020-07-09,1816.099976,1819.800049,1799.199951,1799.199951,1799.199951,396,396,-16.90002,-0.93057,1806.07,"July 09, 20",-0.0093057
2020-07-08,1801.5,1817.900024,1801.5,1815.5,1815.5,209,209,14,0.77713,1811.63,"July 08, 20",0.0077713
2020-07-07,1789.300049,1804.199951,1783.300049,1804.199951,1804.199951,751,751,14.8999,0.83272,1797.23,"July 07, 20",0.0083272
2020-07-06,1788.199951,1790.099976,1788.199951,1788.5,1788.5,172,172,0.300049,0.01677939,1788.93,"July 06, 20",0.0001677939
2020-07-02,1773.400024,1784,1768.699951,1784,1784,215,215,10.59998,0.59772,1778.9,"July 02, 20",0.0059772
2020-07-01,1793.599976,1798,1765.800049,1773.199951,1773.199951,331,331,-20.40002,-1.14,1779,"July 01, 20",-0.0114
2020-06-30,1777.300049,1793.199951,1774.400024,1793,1793,986,986,15.69995,0.88336,1786.87,"June 30, 20",0.0088336
2020-06-29,1779.800049,1780.199951,1774.300049,1774.800049,1774.800049,584,584,-5,-0.28093,1776.43,"June 29, 20",-0.0028093
2020-06-26,1766,1772.5,1764.699951,1772.5,1772.5,640,640,6.5,0.36806,1769.9,"June 26, 20",0.0036806
2020-06-25,1761.699951,1764.800049,1759.800049,1762.099976,1762.099976,207,207,0.400025,0.02270676,1762.23,"June 25, 20",0.0002270676
2020-06-24,1778.300049,1783.099976,1764.5,1765.800049,1765.800049,961,961,-12.5,-0.70292,1771.13,"June 24, 20",-0.0070292
2020-06-23,1755.400024,1776.300049,1754.199951,1772.099976,1772.099976,666,666,16.69995,0.95135,1767.53,"June 23, 20",0.0095135
2020-06-22,1755.199951,1767.599976,1750.5,1756.699951,1756.699951,1356,1356,1.5,0.08546035,1758.27,"June 22, 20",0.0008546035
2020-06-19,1723.699951,1750.699951,1723.5,1745.900024,1745.900024,1329,1329,22.20007,1.29,1740.03,"June 19, 20",0.0129
2020-06-18,1730.5,1734.099976,1717.300049,1724.800049,1724.800049,110,110,-5.69995,-0.32938,1725.4,"June 18, 20",-0.0032938
2020-06-17,1714.699951,1729.199951,1714.699951,1729.199951,1729.199951,51,51,14.5,0.84563,1724.37,"June 17, 20",0.0084563
2020-06-16,1726.300049,1729.599976,1722.400024,1729.599976,1729.599976,22,22,3.29993,0.19116,1727.2,"June 16, 20",0.0019116
2020-06-15,1730,1730,1703.300049,1720.300049,1720.300049,188,188,-9.69995,-0.56069,1717.87,"June 15, 20",-0.0056069
2020-06-12,1724.900024,1743,1724.900024,1729.300049,1729.300049,318,318,4.40002,0.25509,1732.4,"June 12, 20",0.0025509
2020-06-11,1737.199951,1744.099976,1720,1732,1732,347,347,-5.19995,-0.29933,1732.03,"June 11, 20",-0.0029933
2020-06-10,1716.099976,1740.800049,1711.900024,1713.300049,1713.300049,718,718,-2.79993,-0.16316,1722,"June 10, 20",-0.0016316
2020-06-09,1694.599976,1720.900024,1692,1714.699951,1714.699951,690,690,20.09998,1.19,1709.2,"June 09, 20",0.0119
2020-06-08,1679.099976,1699.400024,1675.900024,1698.300049,1698.300049,587,587,19.20007,1.14,1691.2,"June 08, 20",0.0114
2020-06-05,1711.800049,1711.800049,1668.599976,1676.199951,1676.199951,1502,1502,-35.6001,-2.08,1685.53,"June 05, 20",-0.0208
2020-06-04,1694.5,1718.900024,1694.5,1718.900024,1718.900024,807,807,24.40002,1.44,1710.77,"June 04, 20",0.0144
2020-06-03,1726.300049,1726.300049,1684.5,1697.800049,1697.800049,2755,2755,-28.5,-1.65,1702.87,"June 03, 20",-0.0165
2020-06-02,1743,1745.5,1721.800049,1725.199951,1725.199951,741,741,-17.80005,-1.02,1730.83,"June 02, 20",-0.0102
2020-06-01,1740.400024,1747,1727.099976,1737.800049,1737.800049,871,871,-2.59998,-0.14939,1737.3,"June 01, 20",-0.0014939
2020-05-29,1718.800049,1738.300049,1715.099976,1736.900024,1736.900024,1526,1526,18.09998,1.05,1730.1,"May 29, 20",0.0105
2020-05-28,1709.300049,1727.800049,1705,1713.300049,1713.300049,23355,23355,4,0.23401,1715.37,"May 28, 20",0.0023401
2020-05-27,1685.599976,1710.300049,1685.599976,1710.300049,1710.300049,137416,137416,24.70007,1.47,1702.07,"May 27, 20",0.0147
2020-05-26,1726.400024,1726.400024,1704.800049,1704.800049,1704.800049,39,39,-21.59998,-1.25,1712,"May 26, 20",-0.0125
2020-05-25,1739.8,1745.6,1711.3,1717.3,1717.3,0,0,-22.5,-1.29,1728.5,"May 25, 20",-0.0129
2020-05-22,1726.599976,1734.599976,1726.599976,1734.599976,1734.599976,6,6,8,0.46334,1731.93,"May 22, 20",0.0046334
2020-05-21,1746.800049,1746.800049,1720.5,1720.5,1720.5,528,528,-26.30005,-1.51,1729.27,"May 21, 20",-0.0151
2020-05-20,1751.599976,1752.099976,1745.599976,1750.599976,1750.599976,16,16,-1,-0.05709066,1749.43,"May 20, 20",-0.0005709066
2020-05-19,1744.199951,1749.5,1744.199951,1744.199951,1744.199951,167,167,0,0,1745.97,"May 19, 20",0
2020-05-18,1755.699951,1770.5,1731.800049,1731.800049,1731.800049,229,229,-23.8999,-1.36,1744.7,"May 18, 20",-0.0136
2020-05-15,1739.699951,1753.400024,1739.699951,1753.400024,1753.400024,719,719,13.70007,0.7875,1748.83,"May 15, 20",0.007875
2020-05-14,1724.300049,1743.099976,1720.5,1738.099976,1738.099976,672,672,13.79993,0.80032,1733.9,"May 14, 20",0.0080032
2020-05-13,1702,1721.300049,1701.900024,1713.900024,1713.900024,431,431,11.90002,0.69918,1712.37,"May 13, 20",0.0069918
2020-05-12,1699.300049,1713.099976,1699.300049,1704.400024,1704.400024,324,324,5.09998,0.30012,1705.6,"May 12, 20",0.0030012
2020-05-11,1702.300049,1704.5,1690.199951,1695.300049,1695.300049,749,749,-7,-0.41121,1696.67,"May 11, 20",-0.0041121
2020-05-08,1726.199951,1728.900024,1703.800049,1709.900024,1709.900024,330,330,-16.29993,-0.94427,1714.2,"May 08, 20",-0.0094427
2020-05-07,1686.199951,1721.800049,1685.599976,1721.800049,1721.800049,853,853,35.6001,2.11,1709.73,"May 07, 20",0.0211
2020-05-06,1704,1704,1684.199951,1684.199951,1684.199951,469,469,-19.80005,-1.16,1690.8,"May 06, 20",-0.0116
2020-05-05,1701.5,1704.400024,1697.199951,1704.400024,1704.400024,82,82,2.90002,0.17044,1702,"May 05, 20",0.0017044
2020-05-04,1702.599976,1709,1699.599976,1706.900024,1706.900024,320,320,4.30005,0.25256,1705.17,"May 04, 20",0.0025256
2020-05-01,1686.599976,1701.5,1670.5,1694.5,1694.5,337,337,7.90002,0.4684,1688.83,"May 01, 20",0.004684
2020-04-30,1719.300049,1719.300049,1680.800049,1684.199951,1684.199951,327,327,-35.1001,-2.04,1694.77,"April 30, 20",-0.0204
2020-04-29,1710,1713.5,1702,1703.400024,1703.400024,373,373,-6.59998,-0.38596,1706.3,"April 29, 20",-0.0038596
2020-04-28,1716.599976,1716.599976,1707.099976,1710.5,1710.5,1255,1255,-6.09998,-0.35535,1711.4,"April 28, 20",-0.0035535
2020-04-27,1731.900024,1731.900024,1711.900024,1711.900024,1711.900024,169,169,-20,-1.15,1718.57,"April 27, 20",-0.0115
2020-04-24,1744,1744,1714.5,1723.5,1723.5,221,221,-20.5,-1.18,1727.33,"April 24, 20",-0.0118
2020-04-23,1734,1745.099976,1733.300049,1733.300049,1733.300049,482,482,-0.699951,-0.04036626,1737.23,"April 23, 20",-0.0004036626
2020-04-22,1696,1728.699951,1684.800049,1728.699951,1728.699951,453,453,32.69995,1.93,1714.07,"April 22, 20",0.0193
2020-04-21,1697,1707.099976,1659.900024,1678.199951,1678.199951,666,666,-18.80005,-1.11,1681.73,"April 21, 20",-0.0111
